path,exe,month,dom,dt,hr,min,tm
C:\Program Files (x86)\Common Files\microsoft shared\VsHub\1.0.0.0\Microsoft.VsHub.Server.HttpHost.exe,Microsoft.VsHub.Server.HttpHost.exe,3,1,5,19,13,1551447783
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,19,14,1551447864
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,16,1551447998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,21,1551448298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,26,1551448598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,31,1551448898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,36,1551449198
C:\Program Files (x86)\MSBuild\14.0\Bin\Tracker.exe,Tracker.exe,3,1,5,19,40,1551449431
C:\Program Files (x86)\MSBuild\14.0\Bin\MSBuild.exe,MSBuild.exe,3,1,5,19,40,1551449428
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,40,1551449449
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,40,1551449452
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,41,1551449498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,42,1551449549
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,42,1551449559
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,42,1551449557
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,ScriptedSandbox64.exe,3,1,5,19,44,1551449651
C:\Program Files (x86)\Common Files\microsoft shared\VsHub\1.0.0.0\Microsoft.VsHub.Server.HttpHostx64.exe,Microsoft.VsHub.Server.HttpHostx64.exe,3,1,5,19,44,1551449648
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,19,44,1551449660
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,19,44,1551449694
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,ScriptedSandbox64.exe,3,1,5,19,45,1551449748
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,19,46,1551449771
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,19,46,1551449776
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,ScriptedSandbox64.exe,3,1,5,19,46,1551449775
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,46,1551449795
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,46,1551449798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,46,1551449797
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,46,1551449802
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,48,1551449905
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,48,1551449907
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,51,1551450098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,54,1551450260
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,54,1551450263
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,54,1551450267
C:\Program Files (x86)\Microsoft Office\Office15\EXCEL.EXE,EXCEL.EXE,3,1,5,19,54,1551450295
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,19,56,1551450398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,1,1551450698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,6,1551450998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,11,1551451298
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,20,13,1551451425
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,16,1551451598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,21,1551451898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,26,1551452198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,31,1551452498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,31,1551452499
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,34,1551452684
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,34,1551452683
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,34,1551452686
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,34,1551452688
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,35,1551452700
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,36,1551452799
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,36,1551452798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,41,1551453098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,46,1551453399
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,46,1551453407
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,51,1551453698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,56,1551453999
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,20,56,1551454018
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,1,1551454298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,1,1551454302
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,6,1551454598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,11,1551454898
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,21,13,1551455024
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,16,1551455198
C:\Program Files (x86)\MSBuild\14.0\Bin\Tracker.exe,Tracker.exe,3,1,5,21,18,1551455287
C:\Program Files (x86)\MSBuild\14.0\Bin\MSBuild.exe,MSBuild.exe,3,1,5,21,18,1551455286
C:\Program Files (x86)\Common Files\microsoft shared\VsHub\1.0.0.0\Microsoft.VsHub.Server.HttpHostx64.exe,Microsoft.VsHub.Server.HttpHostx64.exe,3,1,5,21,18,1551455320
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,ScriptedSandbox64.exe,3,1,5,21,18,1551455323
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,21,1551455498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,21,1551455499
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,21,1551455509
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,21,1551455517
C:\Program Files (x86)\MSBuild\14.0\Bin\Tracker.exe,Tracker.exe,3,1,5,21,22,1551455552
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\PrivateAssemblies\ScriptedSandbox64.exe,ScriptedSandbox64.exe,3,1,5,21,22,1551455551
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455671
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455668
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455667
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455680
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455682
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,24,1551455685
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,26,1551455798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,31,1551456098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,31,1551456099
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,36,1551456398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,41,1551456698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,46,1551456998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,51,1551457298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,21,56,1551457598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,1,1551457898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,6,1551458198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,11,1551458498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,13,1551458580
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,13,1551458582
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,22,13,1551458625
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,16,1551458799
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,16,1551458798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,18,1551458927
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,18,1551458929
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,21,1551459098
C:\Program Files (x86)\CodeBlocks\codeblocks.exe,codeblocks.exe,3,1,5,22,26,1551459376
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,26,1551459398
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,22,26,1551459405
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,22,26,1551459413
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,22,27,1551459437
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,22,28,1551459480
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,31,1551459698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,36,1551459998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,41,1551460298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,46,1551460598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,51,1551460898
C:\Program Files (x86)\MSBuild\14.0\Bin\MSBuild.exe,MSBuild.exe,3,1,5,22,55,1551461140
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,22,56,1551461198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,1,1551461498
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,3,1,5,23,3,1551461613
C:\Program Files (x86)\CodeBlocks\MinGW\bin\mingw32-g++.exe,mingw32-g++.exe,3,1,5,23,4,1551461697
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,23,4,1551461699
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,6,1551461798
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,23,6,1551461811
C:\Program Files (x86)\CodeBlocks\cb_console_runner.exe,cb_console_runner.exe,3,1,5,23,7,1551461867
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,10,1551462036
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,10,1551462037
C:\Program Files\JetBrains\PyCharm Community Edition 2018.3.2\bin\pycharm64.exe,pycharm64.exe,3,1,5,23,11,1551462088
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,11,1551462098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,11,1551462099
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,12,1551462129
C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\vcpackages\vcpkgsrv.exe,vcpkgsrv.exe,3,1,5,23,13,1551462225
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,16,1551462398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,16,1551462399
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,21,1551462698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,21,1551462700
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,26,1551462998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,26,1551462999
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,32,1551463358
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,32,1551463359
C:\Program Files\JetBrains\PyCharm Community Edition 2018.3.2\bin\pycharm64.exe,pycharm64.exe,3,1,5,23,36,1551463572
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,36,1551463598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,36,1551463611
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,36,1551463613
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,41,1551463898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,46,1551464198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,51,1551464498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,1,5,23,56,1551464798
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,3,1,5,23,58,1551464939
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,0,1,1551465098
C:\Program Files\Microsoft Office\Office15\msoia.exe,msoia.exe,3,2,6,11,16,1551505603
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,16,1551505606
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,16,1551505610
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,16,1551505614
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,17,1551505640
C:\Program Files (x86)\Common Files\microsoft shared\VsHub\1.0.0.0\VsHub.exe,VsHub.exe,3,2,6,11,17,1551505644
C:\Program Files (x86)\Common Files\microsoft shared\VsHub\1.0.0.0\VsHub.exe,VsHub.exe,3,2,6,11,18,1551505737
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,21,1551505898
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,3,2,6,11,24,1551506097
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,30,1551506456
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,30,1551506458
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,30,1551506457
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,30,1551506459
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506464
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506463
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506461
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506467
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506473
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,31,1551506503
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,32,1551506521
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,36,1551506798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,41,1551507098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,41,1551507099
C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe,3,2,6,11,44,1551507245
C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe,3,2,6,11,44,1551507252
C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe,3,2,6,11,44,1551507265
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,46,1551507399
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,46,1551507398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,51,1551507698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,51,1551507699
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,56,1551507999
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,11,56,1551507998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,1,1551508298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,1,1551508299
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,6,1551508599
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,6,1551508598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,11,1551508898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,11,1551508899
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,16,1551509199
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,16,1551509198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,17,1551509265
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,21,1551509498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,21,1551509499
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,26,1551509799
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,26,1551509798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,31,1551510098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,31,1551510099
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,36,1551510399
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,36,1551510398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,41,1551510698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,46,1551510998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,51,1551511298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,51,1551511299
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,56,1551511599
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,12,56,1551511598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,1,1551511898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,1,1551511899
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,6,1551512199
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,6,1551512198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,11,1551512498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,3,2,6,13,11,1551512499
